URL,Người bán,Loại người bán,Số phòng ngủ,Hướng,Kiểu nhà,Giá,Giá mỗi m2,Diện tích,Giấy tờ pháp lý,Số phòng vệ sinh,Tình trạng nội thất,Số tầng,Đường/Phố,Phường/Xã/Thị trấn,Quận/Huyện,Thành phố
https://www.nhatot.com/mua-ban-nha-dat-huyen-hoai-duc-ha-noi/125612213.htm,Hữu Thắng,Cá nhân,5,Hướng Tây Bắc,"Nhà ngõ, hẻm",4800.0,106.67,45.0,Đã có sổ,4,Nội thất đầy đủ,4,Đường Lai Xá,Xã Kim Chung,Huyện Hoài Đức,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-huyen-dan-phuong-ha-noi/125845098.htm,Hữu Thắng,Môi Giới,4,Hướng Tây,"Nhà mặt phố, mặt tiền",5600.0,140.0,40.0,Đã có sổ,3,Nội thất cao cấp,4,Chợ tân lập,Xã Tân Lập,Huyện Đan Phượng,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/125845077.htm#px=SR-special_display_ad-[PO-1][PL-default],Thanh Thiệu Land,Môi Giới,3,Không rõ,"Nhà ngõ, hẻm",12600.0,200.0,63.0,Đã có sổ,4,Nội thất đầy đủ,4,Phố An Trạch,Phường Quốc Tử Giám,Quận Đống Đa,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/125845039.htm,A,Môi Giới,4,Không rõ,"Nhà ngõ, hẻm",18000.0,300.0,60.0,Đã có sổ,Không rõ,Không rõ,4,Quang Trung,Phường La Khê,Quận Hà Đông,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/125776602.htm,Minh Hiếu,Cá nhân,8,Không rõ,"Nhà ngõ, hẻm",11500.0,212.96,54.0,Đã có sổ,4,Nội thất cao cấp,4,Phố Đại La,Phường Trương Định,Quận Hai Bà Trưng,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/125844925.htm,Huân,Cá nhân,4,Hướng Đông Nam,"Nhà mặt phố, mặt tiền",29000.0,329.55,88.0,Đã có sổ,Không rõ,Nội thất đầy đủ,0,Phố Đào Đình Luyện,Phường Việt Hưng,Quận Long Biên,Hà Nội
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/125844880.htm,Bui Khánh,Cá nhân,Không rõ,Không rõ,Đất thổ cư,6400.0,123.08,52.0,Đã có sổ,Không rõ,Không rõ,0,Ngõ 691 đường Bát Khối,Phường Cự Khối,Quận Long Biên,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/125498998.htm,lê minh ánh,Môi Giới,2,Không rõ,"Nhà ngõ, hẻm",5680.0,126.22,45.0,Đã có sổ,2,Không rõ,0,Phố Kim Ngưu,Phường Minh Khai,Quận Hai Bà Trưng,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/125844893.htm,Anh Dũng,Môi Giới,6,Không rõ,"Nhà ngõ, hẻm",16900.0,252.24,67.0,Đã có sổ,Không rõ,Nội thất đầy đủ,5,Ngõ 154 Ngọc Lâm,Phường Ngọc Lâm,Quận Long Biên,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/125497032.htm,lê minh ánh,Môi Giới,4,Không rõ,"Nhà ngõ, hẻm",20600.0,200.0,103.0,Đã có sổ,3,Không rõ,0,Phố Khương Trung,Phường Khương Trung,Quận Thanh Xuân,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/125473031.htm,lê minh ánh,Môi Giới,7,Không rõ,"Nhà ngõ, hẻm",9800.0,155.56,63.0,Đã có sổ,4,Không rõ,0,Phố Bùi Xương Trạch,Phường Khương Đình,Quận Thanh Xuân,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/124944618.htm,Chung Nguyen,Môi Giới,7,Không rõ,"Nhà ngõ, hẻm",10000.0,200.0,50.0,Đã có sổ,Không rõ,Nội thất đầy đủ,0,Phố Hoàng Ngân,Phường Trung Hoà,Quận Cầu Giấy,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/124838766.htm,Chung Nguyen,Môi Giới,8,Không rõ,"Nhà ngõ, hẻm",10000.0,200.0,50.0,Đã có sổ,Không rõ,Nội thất đầy đủ,0,Đường Hoàng Quốc Việt,Phường Nghĩa Đô,Quận Cầu Giấy,Hà Nội
https://www.nhatot.com/sang-nhuong-van-phong-mat-bang-kinh-doanh-quan-cau-giay-ha-noi/124336817.htm#px=SR-special_display_ad-[PO-1][PL-default],Mạnh Đức Lê,Môi Giới,Không rõ,Không rõ,Không rõ,44500.0,300.68,148.0,Đã có sổ,Không rõ,Không rõ,0,Đường Trần Duy Hưng,Phường Trung Hoà,Quận Cầu Giấy,Hà Nội
https://www.nhatot.com/sang-nhuong-van-phong-mat-bang-kinh-doanh-quan-dong-da-ha-noi/124258466.htm#px=SR-special_display_ad-[PO-1][PL-default],Mạnh Đức Lê,Cá nhân,Không rõ,Không rõ,Không rõ,69800.0,646.3,108.0,Đã có sổ,Không rõ,Không rõ,0,Đường Láng,Phường Láng Thượng,Quận Đống Đa,Hà Nội
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/125119836.htm#px=SR-special_display_ad-[PO-1][PL-default],Mạnh Đức Lê,Cá nhân,2,Không rõ,Chung cư,2000.0,40.0,50.0,Sổ hồng riêng,1,Nội thất cao cấp,0,Đường Láng,Phường Láng Thượng,Quận Đống Đa,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/125844840.htm#px=SR-special_display_ad-[PO-1][PL-default],Mạnh Đức Lê,Môi Giới,5,Không rõ,"Nhà ngõ, hẻm",13800.0,260.38,53.0,Đã có sổ,4,Không rõ,0,Đường Láng,Phường Láng Thượng,Quận Đống Đa,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/125844813.htm#px=SR-special_display_ad-[PO-1][PL-default],Thanh Thiệu Land,Môi Giới,3,Không rõ,"Nhà ngõ, hẻm",7350.0,229.69,32.0,Đã có sổ,4,Nội thất cao cấp,5,Đường Hồ Tùng Mậu,Phường Cầu Diễn,Quận Nam Từ Liêm,Hà Nội
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/124574878.htm,Nhà Đất Đông Anh,Môi Giới,Không rõ,Không rõ,Đất thổ cư,118.0,1.13,104.8,Đã có sổ,Không rõ,Không rõ,0,Bìa Làng,Xã Vân Nội,Huyện Đông Anh,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/125844767.htm,lê minh ánh,Môi Giới,4,Không rõ,Nhà phố liền kề,16900.0,352.08,48.0,Đã có sổ,4,Không rõ,4,Phố Nguyễn Ngọc Nại,Phường Khương Trung,Quận Thanh Xuân,Hà Nội
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/125844729.htm,Giang,Môi Giới,2,Không rõ,"Tập thể, cư xá",3150.0,52.5,60.0,Sổ hồng riêng,1,Nội thất đầy đủ,0,Phố Nam Đồng,Phường Nam Đồng,Quận Đống Đa,Hà Nội
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/125844612.htm#px=SR-special_display_ad-[PO-1][PL-default],Vũ Thị Thảo,Môi Giới,2,Không rõ,"Tập thể, cư xá",3680.0,54.12,68.0,Sổ hồng riêng,2,Không rõ,0,Phố Trần Quốc Hoàn,Phường Dịch Vọng,Quận Cầu Giấy,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/125799843.htm,Thuyên lưu hồ,Môi Giới,4,Không rõ,"Nhà ngõ, hẻm",7300.0,192.11,38.0,Đã có sổ,4,Không rõ,4,Đường Hoàng Mai,Phường Hoàng Văn Thụ,Quận Hoàng Mai,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/125844555.htm,Anh Thuỳ,Môi Giới,2,Không rõ,"Nhà ngõ, hẻm",1650.0,29.46,56.0,Không có sổ,1,Không rõ,1,Định Công Hạ,Phường Định Công,Quận Hoàng Mai,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/125844550.htm,Bui Khánh,Môi Giới,3,Không rõ,"Nhà ngõ, hẻm",6100.0,196.77,31.0,Đã có sổ,4,Hoàn thiện cơ bản,5,Phố Tây Trà,Phường Trần Phú,Quận Hoàng Mai,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/125447118.htm#px=SR-special_display_ad-[PO-1][PL-default],Thanh Thiệu Land,Môi Giới,4,Không rõ,"Nhà ngõ, hẻm",9500.0,237.5,40.0,Đã có sổ,5,Nội thất đầy đủ,6,Phố Yên Hòa,Phường Yên Hoà,Quận Cầu Giấy,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/125844434.htm,Đào Công Minh,Môi Giới,3,Không rõ,"Nhà ngõ, hẻm",7600.0,237.5,32.0,Đã có sổ,Không rõ,Không rõ,6,Đường Cầu Giấy,Phường Quan Hoa,Quận Cầu Giấy,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/125446412.htm#px=SR-special_display_ad-[PO-1][PL-default],Thanh Thiệu Land,Môi Giới,9,Không rõ,"Nhà ngõ, hẻm",9500.0,197.92,48.0,Đã có sổ,6+,Nội thất đầy đủ,5,Đường Trần Cung,Phường Cổ Nhuế 1,Quận Bắc Từ Liêm,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/125120446.htm,Hà Thị vân Anh,Môi Giới,4,Không rõ,"Nhà mặt phố, mặt tiền",16968.0,377.07,45.0,Đã có sổ,4,Nội thất cao cấp,5,Đường Thái Hà,Phường Trung Liệt,Quận Đống Đa,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/125223815.htm#px=SR-special_display_ad-[PO-1][PL-default],Hoàng Thuỷ,Môi Giới,4,Không rõ,"Nhà ngõ, hẻm",4650.0,132.86,35.0,Đã có sổ,4,Nội thất đầy đủ,4,Đường Liên Mạc,Phường Liên Mạc,Quận Bắc Từ Liêm,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/123291042.htm,Hoàng Binh,Môi Giới,3,Không rõ,"Nhà ngõ, hẻm",6800.0,226.67,30.0,Đã có sổ,Không rõ,Không rõ,5,Đường Quang Trung,Phường La Khê,Quận Hà Đông,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/123351178.htm,Hoàng Binh,Môi Giới,4,Không rõ,"Nhà ngõ, hẻm",7100.0,133.96,53.0,Đã có sổ,Không rõ,Không rõ,3,Phố Vũ Trọng Khánh,Phường Mộ Lao,Quận Hà Đông,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/123474428.htm,Hoàng Binh,Môi Giới,4,Không rõ,"Nhà ngõ, hẻm",7300.0,146.0,50.0,Đã có sổ,Không rõ,Không rõ,4,Đường Quang Trung,Phường La Khê,Quận Hà Đông,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/125844175.htm,Vũ Sơn Vũ,Môi Giới,4,Không rõ,"Nhà ngõ, hẻm",7500.0,214.29,35.0,Đã có sổ,4,Nội thất đầy đủ,4,Phố Đốc Ngữ,Phường Liễu Giai,Quận Ba Đình,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/125687412.htm,Nguyễn Quý Dân,Môi Giới,3,Hướng Đông Bắc,"Nhà ngõ, hẻm",7750.0,234.85,33.0,Đã có sổ,4,Nội thất đầy đủ,5,Đường Xuân La,Phường Xuân La,Quận Tây Hồ,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/124523929.htm#px=SR-special_display_ad-[PO-1][PL-default],Tô Hồng,Môi Giới,3,Không rõ,"Nhà ngõ, hẻm",6200.0,193.75,32.0,Đã có sổ,4,Không rõ,5,Ngõ Hoà Bình,Phường Khâm Thiên,Quận Đống Đa,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/125844075.htm,Nguyễn Khắc Anh,Môi Giới,8,Không rõ,"Nhà ngõ, hẻm",12800.0,213.33,60.0,Đã có sổ,Không rõ,Không rõ,6,Đường Võ Chí Công,Phường Nghĩa Đô,Quận Cầu Giấy,Hà Nội
https://www.nhatot.com/mua-ban-dat-quan-hoang-mai-ha-noi/123931467.htm,Tú Trần,Môi Giới,Không rõ,Không rõ,Đất thổ cư,13700.0,210.77,65.0,Đã có sổ,Không rõ,Không rõ,0,Đường Đỗ Mười,Phường Lĩnh Nam,Quận Hoàng Mai,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/125480822.htm#px=SR-special_display_ad-[PO-1][PL-default],Tô Hồng,Môi Giới,3,Không rõ,"Nhà ngõ, hẻm",7200.0,205.71,35.0,Đã có sổ,3,Không rõ,5,Ngõ Văn Hương,Phường Hàng Bột,Quận Đống Đa,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/125844032.htm,Vũ Văn Dương,Môi Giới,4,Không rõ,"Nhà ngõ, hẻm",13800.0,287.5,48.0,Đã có sổ,Không rõ,Nội thất cao cấp,5,Đường Xuân Tảo,Phường Xuân Tảo,Quận Bắc Từ Liêm,Hà Nội
https://www.nhatot.com/mua-ban-dat-quan-bac-tu-liem-ha-noi/125067685.htm,Đào Công Minh,Môi Giới,Không rõ,Không rõ,Đất thổ cư,10800.0,176.18,61.3,Đã có sổ,Không rõ,Không rõ,0,Đường Xuân Đỉnh,Phường Xuân Đỉnh,Quận Bắc Từ Liêm,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/124419594.htm#px=SR-special_display_ad-[PO-1][PL-default],Tô Hồng,Môi Giới,6,Không rõ,"Nhà ngõ, hẻm",7900.0,168.09,47.0,Đã có sổ,4,Không rõ,5,Ngõ Văn Chương,Phường Hàng Bột,Quận Đống Đa,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/125347504.htm#px=SR-special_display_ad-[PO-1][PL-default],Tô Hồng,Môi Giới,3,Không rõ,"Nhà ngõ, hẻm",6800.0,151.11,45.0,Đã có sổ,4,Không rõ,5,Tây Sơn,Phường Hàng Bột,Quận Đống Đa,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/125301587.htm#px=SR-special_display_ad-[PO-1][PL-default],Tô Hồng,Môi Giới,4,Hướng Đông Nam,"Nhà ngõ, hẻm",6950.0,193.06,36.0,Đã có sổ,4,Không rõ,5,Ngõ Khâm Đức,Phường Khâm Thiên,Quận Đống Đa,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/125286832.htm#px=SR-special_display_ad-[PO-1][PL-default],Tô Hồng,Môi Giới,4,Không rõ,"Nhà ngõ, hẻm",6800.0,115.25,59.0,Đã có sổ,4,Không rõ,4,Ngõ Văn Hương,Phường Hàng Bột,Quận Đống Đa,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/125266513.htm#px=SR-special_display_ad-[PO-1][PL-default],Hoàng Thuỷ,Môi Giới,4,Không rõ,"Nhà mặt phố, mặt tiền",4700.0,138.24,34.0,Đã có sổ,Không rõ,Nội thất đầy đủ,5,Đường Liên Mạc,Phường Liên Mạc,Quận Bắc Từ Liêm,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/125843956.htm,BĐS AN PHÁT,Môi Giới,4,Không rõ,"Nhà ngõ, hẻm",7150.0,183.33,39.0,Đã có sổ,3,Không rõ,4,Phố Gia Quất,Phường Thượng Thanh,Quận Long Biên,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-huyen-chuong-my-ha-noi/125843941.htm,Nhà Đẹp Thổ Cư,Môi Giới,3,Không rõ,"Nhà ngõ, hẻm",2430.0,67.5,36.0,Đã có sổ,Không rõ,Nội thất cao cấp,0,Phượng Đồng,Xã Phụng Châu,Huyện Chương Mỹ,Hà Nội
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/125843929.htm,Minh Trung,Môi Giới,2,Không rõ,Chung cư,4630.0,70.15,66.0,Sổ hồng riêng,2,Nội thất đầy đủ,0,Phố Trịnh Đình Cửu,Phường Định Công,Quận Hoàng Mai,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/125843908.htm,Trần Văn Phú,Môi Giới,1,Không rõ,"Nhà ngõ, hẻm",6300.0,114.55,55.0,Đã có sổ,1,Không rõ,0,Ngô Thì Nhậm,Phường Quang Trung,Quận Hà Đông,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/125752892.htm,Nguyễn Đức Quân,Môi Giới,4,Không rõ,"Nhà ngõ, hẻm",10200.0,196.15,52.0,Đã có sổ,4,Nội thất cao cấp,4,Phố Hoàng Như Tiếp,Phường Bồ Đề,Quận Long Biên,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/125286855.htm#px=SR-special_display_ad-[PO-1][PL-default],Tô Hồng,Môi Giới,4,Không rõ,"Nhà ngõ, hẻm",6650.0,138.54,48.0,Đã có sổ,4,Không rõ,6,Ngõ Chợ Khâm Thiên,Phường Khâm Thiên,Quận Đống Đa,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/125184459.htm#px=SR-special_display_ad-[PO-1][PL-default],Tô Hồng,Môi Giới,3,Không rõ,"Nhà ngõ, hẻm",4800.0,208.7,23.0,Đã có sổ,3,Không rõ,5,Đường Tam Trinh,Phường Vĩnh Tuy,Quận Hai Bà Trưng,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/125184223.htm#px=SR-special_display_ad-[PO-1][PL-default],Tô Hồng,Môi Giới,3,Không rõ,"Nhà ngõ, hẻm",4300.0,165.38,26.0,Đã có sổ,3,Không rõ,4,Phố Dương Văn Bé,Phường Vĩnh Tuy,Quận Hai Bà Trưng,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/125843865.htm,Thoại,Môi Giới,4,Không rõ,"Nhà mặt phố, mặt tiền",13900.0,347.5,40.0,Đã có sổ,4,Không rõ,0,Phố Lê Trọng Tấn,Phường Khương Mai,Quận Thanh Xuân,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/125843856.htm,Trần Cường BĐS,Môi Giới,3,Không rõ,"Nhà ngõ, hẻm",6350.0,162.82,39.0,Đã có sổ,Không rõ,Không rõ,5,Đường Trương Định,Phường Tương Mai,Quận Hoàng Mai,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/125843835.htm,Thoại,Môi Giới,6,Không rõ,"Nhà ngõ, hẻm",14800.0,314.89,47.0,Đã có sổ,4,Không rõ,5,Phố Lê Trọng Tấn,Phường Khương Mai,Quận Thanh Xuân,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/125359599.htm,Hoàng,Môi Giới,4,Không rõ,"Nhà ngõ, hẻm",10500.0,116.67,90.0,Đã có sổ,Không rõ,Không rõ,0,Ngõ Thịnh Quang,Phường Thịnh Quang,Quận Đống Đa,Hà Nội
https://www.nhatot.com/mua-ban-dat-quan-tay-ho-ha-noi/125357255.htm,Hoàng,Môi Giới,Không rõ,Không rõ,Đất thổ cư,19500.0,100.78,193.5,Đã có sổ,Không rõ,Không rõ,0,Đường An Dương Vương,Phường Phú Thượng,Quận Tây Hồ,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/125352468.htm,Hoàng,Môi Giới,10+,Không rõ,"Nhà ngõ, hẻm",11600.0,119.59,97.0,Đã có sổ,Không rõ,Không rõ,0,Phố Trần Quốc Vượng,Phường Dịch Vọng Hậu,Quận Cầu Giấy,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/125616253.htm,Hoàng,Môi Giới,8,Không rõ,"Nhà ngõ, hẻm",17300.0,107.45,161.0,Đã có sổ,6+,Không rõ,0,Ngõ Chợ Khâm Thiên,Phường Trung Phụng,Quận Đống Đa,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/125593469.htm,Hoàng,Môi Giới,1,Không rõ,"Nhà ngõ, hẻm",13400.0,118.58,113.0,Đã có sổ,Không rõ,Không rõ,0,Phố Phú Thượng,Phường Phú Thượng,Quận Tây Hồ,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/125843768.htm,Hoàng,Môi Giới,1,Không rõ,"Nhà ngõ, hẻm",10800.0,72.97,148.0,Đã có sổ,Không rõ,Không rõ,0,Ngõ 14 Vạn Kiếp,Phường Bạch Đằng,Quận Hai Bà Trưng,Hà Nội
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/123495244.htm,Hoàng Binh,Cá nhân,Không rõ,Không rõ,Đất thổ cư,5400.0,138.46,39.0,Đã có sổ,Không rõ,Không rõ,0,Đường Quang Trung,Phường Quang Trung,Quận Hà Đông,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/123351368.htm,Hoàng Binh,Môi Giới,4,Không rõ,"Nhà ngõ, hẻm",10600.0,235.56,45.0,Đã có sổ,Không rõ,Không rõ,4,Phố Nguyễn Khuyến,Phường Văn Quán,Quận Hà Đông,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/125821592.htm#px=SR-special_display_ad-[PO-1][PL-default],Tú Nguyễn,Môi Giới,6,Không rõ,"Nhà ngõ, hẻm",6600.0,150.0,44.0,Đã có sổ,Không rõ,Nội thất đầy đủ,4,Đường Trần Khát Chân,Phường Thanh Lương,Quận Hai Bà Trưng,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/125843537.htm,Trần Cường BĐS,Môi Giới,3,Không rõ,"Nhà ngõ, hẻm",6200.0,177.14,35.0,Đã có sổ,Không rõ,Không rõ,5,Đường Trương Định,Phường Tương Mai,Quận Hoàng Mai,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/125466219.htm,Nguyễn Đức Quân,Môi Giới,3,Không rõ,"Nhà ngõ, hẻm",9900.0,282.86,35.0,Đã có sổ,3,Không rõ,4,Phố Phạm Hồng Thái,Phường Nguyễn Trung Trực,Quận Ba Đình,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/125798633.htm,Thuyên lưu hồ,Môi Giới,4,Không rõ,"Nhà ngõ, hẻm",6300.0,150.0,42.0,Đã có sổ,4,Không rõ,4,Phố Vĩnh Hưng,Phường Thanh Trì,Quận Hoàng Mai,Hà Nội
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/125843428.htm,Bùi Thanh Nam,Môi Giới,3,Không rõ,Chung cư,6700.0,76.14,88.0,Sổ hồng riêng,2,Nội thất đầy đủ,0,Phố Tố Hữu,Phường Trung Văn,Quận Nam Từ Liêm,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/125843427.htm,Chung Nguyen,Môi Giới,7,Không rõ,"Nhà ngõ, hẻm",12000.0,240.0,50.0,Đã có sổ,Không rõ,Nội thất đầy đủ,0,Đường Nguyễn Khánh Toàn,Phường Quan Hoa,Quận Cầu Giấy,Hà Nội
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/125843409.htm,Gia Thịnh,Môi Giới,Không rõ,Không rõ,Đất thổ cư,8540.0,70.0,122.0,Đã có sổ,Không rõ,Không rõ,0,Liên xã,Xã Khánh Hà,Huyện Thường Tín,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/125843389.htm,Anh Thuỳ,Môi Giới,4,Không rõ,"Nhà ngõ, hẻm",10600.0,235.56,45.0,Đã có sổ,5,Không rõ,6,Khuyến Lương,Phường Trần Phú,Quận Hoàng Mai,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/125843276.htm,Bùi Thanh Nam,Môi Giới,2,Không rõ,"Nhà ngõ, hẻm",4600.0,306.67,15.0,Đã có sổ,3,Nội thất đầy đủ,4,Đường Nguyễn Phong Sắc,Phường Nghĩa Tân,Quận Cầu Giấy,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/123586234.htm,Bùi Đinh Khích,Môi Giới,5,Không rõ,"Nhà ngõ, hẻm",6150.0,153.75,40.0,Đã có sổ,4,Không rõ,4,Đại Từ,Phường Đại Kim,Quận Hoàng Mai,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/122398344.htm,Bùi Đinh Khích,Môi Giới,8,Không rõ,"Nhà ngõ, hẻm",7450.0,196.05,38.0,Đã có sổ,6+,Nội thất đầy đủ,5,Đường Kim Giang,Phường Kim Giang,Quận Thanh Xuân,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-huyen-thanh-tri-ha-noi/125843220.htm,Bùi Đinh Khích,Môi Giới,5,Không rõ,"Nhà ngõ, hẻm",7950.0,176.67,45.0,Đã có sổ,4,Nội thất đầy đủ,4,Đường Kim Giang,Xã Thanh Liệt,Huyện Thanh Trì,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/124012438.htm,Vũ Mạnh Tường,Môi Giới,3,Không rõ,"Nhà ngõ, hẻm",5600.0,186.67,30.0,Đã có sổ,4,Không rõ,5,Phố Nguyễn Lương Bằng,Phường Nam Đồng,Quận Đống Đa,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/124934806.htm,Vũ Mạnh Tường,Môi Giới,5,Không rõ,"Nhà ngõ, hẻm",7000.0,159.09,44.0,Đã có sổ,4,Nội thất đầy đủ,4,Phố Nguyễn Văn Trỗi,Phường Phương Liệt,Quận Thanh Xuân,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/124891640.htm,Vũ Mạnh Tường,Môi Giới,3,Không rõ,"Nhà ngõ, hẻm",6500.0,175.68,37.0,Đã có sổ,4,Nội thất đầy đủ,4,Đê Trần Khát Chân,Phường Thanh Nhàn,Quận Hai Bà Trưng,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/124875610.htm,Vũ Mạnh Tường,Môi Giới,3,Không rõ,"Nhà ngõ, hẻm",7950.0,227.14,35.0,Đã có sổ,4,Hoàn thiện cơ bản,6,Ngõ Văn Chương,Phường Văn Chương,Quận Đống Đa,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/125843117.htm,Vũ Mạnh Tường,Môi Giới,3,Không rõ,"Nhà ngõ, hẻm",6850.0,185.14,37.0,Đã có sổ,4,Nội thất cao cấp,5,Phố Minh Khai,Phường Minh Khai,Quận Hai Bà Trưng,Hà Nội
